scope,model,label,mode,cue,population,turn,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,36,597,597,6.030150753768844,4.208754208754209,8.099874426890164,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct,3,first_error,9,634,634,1.4195583596214512,0.6163091146141995,2.381047013399954,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct,3,cumulative_error,627,634,634,98.89589905362776,97.94612478500235,99.67590308933414,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,9,16,16,56.25,31.23798076923077,80.03124999999983,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong,3,first_correction,8,215,215,3.7209302325581395,1.4218009478672986,6.532663316582915,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,9,597,597,1.507537688442211,0.6525285481239804,2.5253589861515655,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,30,627,627,4.784688995215311,3.225806451612903,6.613195787117125,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,597,627,627,95.21531100478468,93.38680421288288,96.7741935483871,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,0,627,627,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong,3,ever_corrected,209,215,215,97.20930232558139,95.09782037815125,99.11514170987486,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong,3,never_corrected,6,215,215,2.7906976744186047,0.8848582901251414,4.902179621848739,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,10,209,209,4.784688995215311,2.0618556701030926,7.804878048780488,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,198,209,209,94.73684210526315,91.55522388059701,97.61932972241028,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct,1,first_error,414,435,435,95.17241379310344,92.98612067777931,97.05215419501134,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct,1,cumulative_error,414,435,435,95.17241379310344,92.98612067777931,97.05215419501134,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_not_yet_wrong,1,first_error_hazard,414,435,435,95.17241379310344,92.98612067777931,97.05215419501134,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong,1,first_correction,147,161,161,91.30434782608695,86.75476741402696,95.40286229434302,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_final_wrong,1,final_error_first_at_this_turn,366,382,382,95.81151832460732,93.73257771373953,97.67456844881322,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct,2,first_error,15,435,435,3.4482758620689653,1.8305591256282459,5.2640292784942435,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct,2,cumulative_error,429,435,435,98.62068965517241,97.39317132856303,99.54855815183129,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_not_yet_wrong,2,first_error_hazard,15,21,21,71.42857142857143,50.0,90.00806451612898,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong,2,first_correction,10,161,161,6.211180124223603,2.757682383298147,10.25684931506849,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_final_wrong,2,final_error_first_at_this_turn,11,382,382,2.8795811518324608,1.3157031357922364,4.6394749460561,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct,3,first_error,5,435,435,1.1494252873563218,0.23148148148148145,2.293577981651376,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct,3,cumulative_error,434,435,435,99.77011494252874,99.29245283018868,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_not_yet_wrong,3,first_error_hazard,5,6,6,83.33333333333334,50.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong,3,first_correction,2,161,161,1.2422360248447204,0.0,3.205128205128205,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_final_wrong,3,final_error_first_at_this_turn,5,382,382,1.3089005235602094,0.26455026455026454,2.6178010471204187,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_ever_wrong,3,recovered_by_final,47,434,434,10.829493087557603,7.990652431430914,13.990825688073393,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_ever_wrong,3,wrong_at_final,382,434,434,88.0184331797235,84.75750577367207,90.97226346001582,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,5,434,434,1.1520737327188941,0.23094688221709006,2.314814814814815,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong,3,ever_corrected,159,161,161,98.75776397515527,96.75666900666901,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong,3,never_corrected,2,161,161,1.2422360248447204,0.0,3.243330993330993,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong_ever_corrected,3,correction_lost,18,159,159,11.320754716981133,6.578947368421052,16.56450793189821,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,no_cue,initial_wrong_ever_corrected,3,correct_at_final,140,159,159,88.0503144654088,82.80237654955141,92.85714285714286,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct,1,first_error,371,435,435,85.28735632183908,81.96307714834217,88.55867930696306,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct,1,cumulative_error,371,435,435,85.28735632183908,81.96307714834217,88.55867930696306,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,371,435,435,85.28735632183908,81.96307714834217,88.55867930696306,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong,1,first_correction,139,161,161,86.33540372670807,80.74534161490683,91.50356506238859,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,317,355,355,89.29577464788733,86.11837252962769,92.45810055865921,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct,2,first_error,45,435,435,10.344827586206897,7.582674505747369,13.37872472932835,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct,2,cumulative_error,416,435,435,95.63218390804597,93.58663264877136,97.41236802413272,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,45,64,64,70.3125,57.96910755148742,81.16168478260869,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong,2,first_correction,14,161,161,8.695652173913043,4.571428571428571,13.24523258597303,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,27,355,355,7.605633802816901,4.97011760169655,10.422841396203305,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct,3,first_error,11,435,435,2.528735632183908,1.1600256724241642,4.128677633660233,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct,3,cumulative_error,427,435,435,98.16091954022988,96.78899082568807,99.30875576036865,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,11,19,19,57.89473684210527,33.33333333333333,80.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong,3,first_correction,3,161,161,1.8633540372670807,0.0,4.225778915919759,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,11,355,355,3.0985915492957745,1.436678687876692,5.028285057039574,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,66,427,427,15.456674473067917,12.264037554426706,19.037250404749052,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,355,427,427,83.13817330210773,79.43245444365266,86.42877668308702,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,6,427,427,1.405152224824356,0.4576659038901602,2.576112412177986,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong,3,ever_corrected,156,161,161,96.8944099378882,93.97540712299748,99.33774834437085,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong,3,never_corrected,5,161,161,3.1055900621118013,0.6622516556291391,6.0245928770025134,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,22,156,156,14.102564102564102,8.981844004299095,20.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,133,156,156,85.25641025641025,79.2850529100529,90.625,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct,1,first_error,616,622,622,99.03536977491962,98.21717990275528,99.68405669263086,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct,1,cumulative_error,616,622,622,99.03536977491962,98.21717990275528,99.68405669263086,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_not_yet_wrong,1,first_error_hazard,616,622,622,99.03536977491962,98.21717990275528,99.68405669263086,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong,1,first_correction,204,208,208,98.07692307692307,95.99955357142858,99.55947136563876,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_final_wrong,1,final_error_first_at_this_turn,614,617,617,99.51377633711506,98.8817891373802,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct,2,first_error,3,622,622,0.482315112540193,0.0,1.1076388192340867,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct,2,cumulative_error,619,622,622,99.51768488745981,98.88888888888889,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_not_yet_wrong,2,first_error_hazard,3,6,6,50.0,0.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong,2,first_correction,0,208,208,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_final_wrong,2,final_error_first_at_this_turn,3,617,617,0.48622366288492713,0.0,1.1182108626198082,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct,3,first_error,0,622,622,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct,3,cumulative_error,619,622,622,99.51768488745981,98.88888888888889,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_not_yet_wrong,3,first_error_hazard,0,3,3,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong,3,first_correction,0,208,208,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_final_wrong,3,final_error_first_at_this_turn,0,617,617,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_ever_wrong,3,recovered_by_final,2,619,619,0.32310177705977383,0.0,0.8130081300813009,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_ever_wrong,3,wrong_at_final,617,619,619,99.67689822294022,99.1869918699187,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,0,619,619,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong,3,ever_corrected,204,208,208,98.07692307692307,95.99955357142858,99.55947136563876,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong,3,never_corrected,4,208,208,1.9230769230769231,0.4405286343612335,4.0004464285714265,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong_ever_corrected,3,correction_lost,1,204,204,0.49019607843137253,0.0,1.6044937036398128,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,initial_wrong_ever_corrected,3,correct_at_final,203,204,204,99.50980392156863,98.3955062963602,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct,1,first_error,615,622,622,98.87459807073955,97.95259419586769,99.67269445697823,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct,1,cumulative_error,615,622,622,98.87459807073955,97.95259419586769,99.67269445697823,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,615,622,622,98.87459807073955,97.95259419586769,99.67269445697823,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong,1,first_correction,203,208,208,97.59615384615384,95.39170506912443,99.50254913551058,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,614,617,617,99.51377633711506,98.90096890491213,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct,2,first_error,4,622,622,0.6430868167202572,0.15822159897614335,1.298754091437018,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct,2,cumulative_error,619,622,622,99.51768488745981,98.87455276470375,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,4,7,7,57.14285714285714,16.666666666666664,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong,2,first_correction,2,208,208,0.9615384615384616,0.0,2.427480464125028,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,3,617,617,0.48622366288492713,0.0,1.0990310950878768,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct,3,first_error,0,622,622,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct,3,cumulative_error,619,622,622,99.51768488745981,98.87455276470375,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,0,3,3,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong,3,first_correction,0,208,208,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,0,617,617,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,2,619,619,0.32310177705977383,0.0,0.8116883116883116,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,617,619,619,99.67689822294022,99.18831168831169,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,0,619,619,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong,3,ever_corrected,205,208,208,98.5576923076923,96.6977219887329,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong,3,never_corrected,3,208,208,1.4423076923076923,0.0,3.3022780112670995,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,2,205,205,0.975609756097561,0.0,2.4875621890547266,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,203,205,205,99.02439024390245,97.51243781094527,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct,1,first_error,388,405,405,95.80246913580247,93.7961105108813,97.61413050269277,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct,1,cumulative_error,388,405,405,95.80246913580247,93.7961105108813,97.61413050269277,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_not_yet_wrong,1,first_error_hazard,388,405,405,95.80246913580247,93.7961105108813,97.61413050269277,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong,1,first_correction,131,147,147,89.1156462585034,83.7829391891892,93.78998978984089,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_final_wrong,1,final_error_first_at_this_turn,354,356,356,99.43820224719101,98.58757062146893,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct,2,first_error,4,405,405,0.9876543209876543,0.2380952380952381,2.005138474326519,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct,2,cumulative_error,392,405,405,96.79012345679013,95.01187648456056,98.33333333333333,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_not_yet_wrong,2,first_error_hazard,4,17,17,23.52941176470588,5.263157894736842,45.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong,2,first_correction,5,147,147,3.4013605442176873,0.6802721088435374,6.474820143884892,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_final_wrong,2,final_error_first_at_this_turn,1,356,356,0.2808988764044944,0.0,0.872093023255814,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct,3,first_error,1,405,405,0.24691358024691357,0.0,0.7557152125791922,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct,3,cumulative_error,393,405,405,97.03703703703704,95.26154925187032,98.55430375347544,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_not_yet_wrong,3,first_error_hazard,1,13,13,7.6923076923076925,0.0,25.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong,3,first_correction,0,147,147,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_final_wrong,3,final_error_first_at_this_turn,1,356,356,0.2808988764044944,0.0,0.8670520231213872,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_ever_wrong,3,recovered_by_final,33,393,393,8.396946564885496,5.728424546632124,11.250079923273656,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_ever_wrong,3,wrong_at_final,356,393,393,90.5852417302799,87.5,93.3521892136356,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,4,393,393,1.0178117048346056,0.24813895781637718,2.117255504352274,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong,3,ever_corrected,136,147,147,92.51700680272108,88.02816901408451,96.50410353535354,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong,3,never_corrected,11,147,147,7.482993197278912,3.495896464646465,11.971830985915492,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong_ever_corrected,3,correction_lost,16,136,136,11.76470588235294,6.493039334765952,17.46130952380952,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,initial_wrong_ever_corrected,3,correct_at_final,119,136,136,87.5,81.53846153846153,92.80704008221993,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct,1,first_error,382,405,405,94.32098765432099,92.03980099502488,96.61835748792271,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct,1,cumulative_error,382,405,405,94.32098765432099,92.03980099502488,96.61835748792271,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,382,405,405,94.32098765432099,92.03980099502488,96.61835748792271,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong,1,first_correction,128,147,147,87.07482993197279,81.32454277541822,92.19981857166418,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,338,343,343,98.54227405247813,97.19081341984491,99.70588235294117,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct,2,first_error,8,405,405,1.9753086419753085,0.729882715611934,3.5000000000000004,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct,2,cumulative_error,390,405,405,96.29629629629629,94.37313512361467,98.06798039829006,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,8,23,23,34.78260869565217,15.0,56.25,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong,2,first_correction,4,147,147,2.7210884353741496,0.6450578990901571,5.633802816901409,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,3,343,343,0.8746355685131195,0.0,2.0117849312338034,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct,3,first_error,2,405,405,0.49382716049382713,0.0,1.2658227848101267,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct,3,cumulative_error,392,405,405,96.79012345679013,95.02487562189054,98.47337931568954,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,2,15,15,13.333333333333334,0.0,33.33333333333333,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong,3,first_correction,1,147,147,0.6802721088435374,0.0,2.2556390977443606,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,2,343,343,0.5830903790087464,0.0,1.4837899180443685,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,40,392,392,10.204081632653061,7.161786753681983,13.315943293490953,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,343,392,392,87.5,84.1262353998203,90.64061800268696,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,9,392,392,2.295918367346939,1.0,3.937007874015748,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong,3,ever_corrected,133,147,147,90.47619047619048,85.21061554512258,94.85294117647058,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong,3,never_corrected,14,147,147,9.523809523809524,5.147058823529411,14.789384454877409,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,12,133,133,9.022556390977442,4.510436539108966,14.07433489827856,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,116,133,133,87.21804511278195,81.34328358208955,92.66751824817517,percent
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,initial_correct,1,first_error,629,633,633,99.36808846761454,98.71382636655949,99.84567901234568,percent
