scope,model,label,mode,cue,initial_group,score_bin,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,near_threshold,final_wrong,14,15,15,93.33333333333333,76.92307692307693,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,near_threshold,final_correct,1,15,15,6.666666666666667,0.0,23.076923076923077,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,near_threshold,final_abstention,0,15,15,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,near_threshold,opposite_endpoint,0,15,15,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,correct,near_threshold,mean_absolute_shift,870.0,15,15,58.0,52.27272727272727,62.857142857142854,score_points
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,all_decisive,final_wrong,27,161,161,16.77018633540373,11.174836601307192,22.99071618037134,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,all_decisive,final_correct,133,161,161,82.6086956521739,76.36244019138758,88.41580675422139,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,all_decisive,final_abstention,1,161,161,0.6211180124223602,0.0,2.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,all_decisive,opposite_endpoint,56,161,161,34.78260869565217,27.49963450292398,42.580943847072874,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,all_decisive,mean_absolute_shift,10879.0,161,161,67.57142857142857,62.409347587719296,72.36231904012588,score_points
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,endpoint,final_wrong,19,77,77,24.675324675324674,15.068124907939314,35.088904694167844,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,endpoint,final_correct,58,77,77,75.32467532467533,64.91109530583215,84.9318750920607,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,endpoint,final_abstention,0,77,77,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,endpoint,opposite_endpoint,56,77,77,72.72727272727273,62.5,82.82900432900432,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,endpoint,mean_absolute_shift,5367.0,77,77,69.7012987012987,60.45437584803256,78.42123109024516,score_points
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,strong,final_wrong,4,40,40,10.0,2.2222222222222223,20.456002331002324,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,strong,final_correct,36,40,40,90.0,79.54399766899768,97.77777777777777,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,strong,final_abstention,0,40,40,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,strong,opposite_endpoint,0,40,40,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,strong,mean_absolute_shift,2815.0,40,40,70.375,63.24983108108108,76.54781746031746,score_points
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,moderate,final_wrong,4,31,31,12.903225806451612,2.7027027027027026,26.089544513457543,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,moderate,final_correct,26,31,31,83.87096774193549,70.27027027027027,96.42857142857143,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,moderate,final_abstention,1,31,31,3.225806451612903,0.0,10.714285714285714,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,moderate,opposite_endpoint,0,31,31,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,moderate,mean_absolute_shift,1880.0,31,31,60.645161290322584,53.0,67.71006944444443,score_points
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,near_threshold,final_wrong,0,13,13,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,near_threshold,final_correct,13,13,13,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,near_threshold,final_abstention,0,13,13,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,near_threshold,opposite_endpoint,0,13,13,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,ai_safety_researcher,wrong,near_threshold,mean_absolute_shift,817.0,13,13,62.84615384615385,58.41625,65.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,all_decisive,final_wrong,617,622,622,99.19614147909968,98.43241675511564,99.83844911147011,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,all_decisive,final_correct,5,622,622,0.8038585209003215,0.16155088852988692,1.5675832448843567,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,all_decisive,final_abstention,0,622,622,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,all_decisive,opposite_endpoint,328,622,622,52.73311897106109,48.88871139510117,56.62852258771202,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,all_decisive,mean_absolute_shift,52355.0,622,622,84.17202572347267,83.1772672317585,85.11078667736517,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,endpoint,final_wrong,330,335,335,98.50746268656717,97.14265247646335,99.69790794598333,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,endpoint,final_correct,5,335,335,1.4925373134328357,0.3020920540166709,2.8573475235366343,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,endpoint,final_abstention,0,335,335,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,endpoint,opposite_endpoint,328,335,335,97.91044776119404,96.38526917337022,99.37111847163897,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,endpoint,mean_absolute_shift,30410.0,335,335,90.77611940298507,89.41511867905056,91.86594527921059,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,strong,final_wrong,168,168,168,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,strong,final_correct,0,168,168,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,strong,final_abstention,0,168,168,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,strong,opposite_endpoint,0,168,168,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,strong,mean_absolute_shift,13755.0,168,168,81.875,81.24241459177766,82.48521565140062,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,moderate,final_wrong,113,113,113,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,moderate,final_correct,0,113,113,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,moderate,final_abstention,0,113,113,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,moderate,opposite_endpoint,0,113,113,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,moderate,mean_absolute_shift,7840.0,113,113,69.38053097345133,68.28947368421052,70.38850919775166,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,near_threshold,final_wrong,6,6,6,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,near_threshold,final_correct,0,6,6,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,near_threshold,final_abstention,0,6,6,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,near_threshold,opposite_endpoint,0,6,6,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,near_threshold,mean_absolute_shift,350.0,6,6,58.333333333333336,47.4125,65.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,all_decisive,final_wrong,5,208,208,2.403846153846154,0.5,4.672897196261682,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,all_decisive,final_correct,203,208,208,97.59615384615384,95.32710280373831,99.5,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,all_decisive,final_abstention,0,208,208,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,all_decisive,opposite_endpoint,63,208,208,30.288461538461537,24.137497833997575,36.597938144329895,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,all_decisive,mean_absolute_shift,16235.0,208,208,78.05288461538461,75.76726503054334,80.25850075945871,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,endpoint,final_wrong,5,68,68,7.352941176470589,1.5866815476190477,14.285714285714285,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,endpoint,final_correct,63,68,68,92.64705882352942,85.71428571428571,98.41331845238093,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,endpoint,final_abstention,0,68,68,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,endpoint,opposite_endpoint,63,68,68,92.64705882352942,85.71428571428571,98.41331845238093,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,endpoint,mean_absolute_shift,5875.0,68,68,86.3970588235294,80.0,91.6967393761302,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,strong,final_wrong,0,64,64,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,strong,final_correct,64,64,64,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,strong,final_abstention,0,64,64,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,strong,opposite_endpoint,0,64,64,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,strong,mean_absolute_shift,5125.0,64,64,80.078125,78.6109068627451,81.46564401622719,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,moderate,final_wrong,0,72,72,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,moderate,final_correct,72,72,72,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,moderate,final_abstention,0,72,72,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,moderate,opposite_endpoint,0,72,72,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,moderate,mean_absolute_shift,4975.0,72,72,69.09722222222223,67.72710561497327,70.3624520460358,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,near_threshold,final_wrong,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,near_threshold,final_correct,4,4,4,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,near_threshold,final_abstention,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,near_threshold,opposite_endpoint,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,near_threshold,mean_absolute_shift,260.0,4,4,65.0,65.0,65.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,all_decisive,final_wrong,617,622,622,99.19614147909968,98.4176588296656,99.83819423749549,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,all_decisive,final_correct,5,622,622,0.8038585209003215,0.16180576250450934,1.5823411703344095,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,all_decisive,final_abstention,0,622,622,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,all_decisive,opposite_endpoint,329,622,622,52.89389067524116,49.20101946917295,56.769656786271455,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,all_decisive,mean_absolute_shift,52256.0,622,622,84.0128617363344,83.00146486767949,84.98376072682312,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,endpoint,final_wrong,330,335,335,98.50746268656717,97.11815561959655,99.69607165883762,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,endpoint,final_correct,5,335,335,1.4925373134328357,0.3039283411623837,2.881844380403458,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,endpoint,final_abstention,0,335,335,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,endpoint,opposite_endpoint,329,335,335,98.2089552238806,96.65628011713248,99.41520467836257,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,endpoint,mean_absolute_shift,30406.0,335,335,90.7641791044776,89.37948831444758,91.89376695381232,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,strong,final_wrong,168,168,168,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,strong,final_correct,0,168,168,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,strong,final_abstention,0,168,168,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,strong,opposite_endpoint,0,168,168,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,strong,mean_absolute_shift,13675.0,168,168,81.39880952380952,80.60754143646409,82.14691161415082,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,moderate,final_wrong,113,113,113,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,moderate,final_correct,0,113,113,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,moderate,final_abstention,0,113,113,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,moderate,opposite_endpoint,0,113,113,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,moderate,mean_absolute_shift,7835.0,113,113,69.33628318584071,68.2524173178625,70.29924242424242,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,near_threshold,final_wrong,6,6,6,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,near_threshold,final_correct,0,6,6,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,near_threshold,final_abstention,0,6,6,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,near_threshold,opposite_endpoint,0,6,6,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,correct,near_threshold,mean_absolute_shift,340.0,6,6,56.666666666666664,45.0,65.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,all_decisive,final_wrong,5,208,208,2.403846153846154,0.5050505050505051,4.652254612949006,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,all_decisive,final_correct,203,208,208,97.59615384615384,95.34774538705099,99.4949494949495,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,all_decisive,final_abstention,0,208,208,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,all_decisive,opposite_endpoint,63,208,208,30.288461538461537,24.299065420560748,36.45937499999999,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,all_decisive,mean_absolute_shift,16225.0,208,208,78.0048076923077,75.68067164670265,80.18271182141045,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,endpoint,final_wrong,5,68,68,7.352941176470589,1.6386832363828663,14.063050176056334,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,endpoint,final_correct,63,68,68,92.64705882352942,85.93694982394366,98.36131676361713,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,endpoint,final_abstention,0,68,68,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,endpoint,opposite_endpoint,63,68,68,92.64705882352942,85.93694982394366,98.36131676361713,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,endpoint,mean_absolute_shift,5860.0,68,68,86.17647058823529,79.84609375,91.40386881382561,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,strong,final_wrong,0,64,64,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,strong,final_correct,64,64,64,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,strong,final_abstention,0,64,64,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,strong,opposite_endpoint,0,64,64,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,strong,mean_absolute_shift,5160.0,64,64,80.625,79.32835820895522,81.88314041031433,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,moderate,final_wrong,0,72,72,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,moderate,final_correct,72,72,72,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,moderate,final_abstention,0,72,72,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,moderate,opposite_endpoint,0,72,72,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,moderate,mean_absolute_shift,4945.0,72,72,68.68055555555556,67.1774193548387,70.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,near_threshold,final_wrong,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,near_threshold,final_correct,4,4,4,100.0,100.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,near_threshold,final_abstention,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,near_threshold,opposite_endpoint,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,ai_safety_researcher,wrong,near_threshold,mean_absolute_shift,260.0,4,4,65.0,65.0,65.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,all_decisive,final_wrong,356,405,405,87.90123456790123,84.57782600992205,90.97560975609757,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,all_decisive,final_correct,43,405,405,10.617283950617285,7.804403299507448,13.671412212559188,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,all_decisive,final_abstention,6,405,405,1.4814814814814816,0.4830626855247075,2.8305240096575144,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,all_decisive,opposite_endpoint,185,405,405,45.67901234567901,40.82125603864734,50.61432644765978,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,all_decisive,mean_absolute_shift,30336.0,405,405,74.9037037037037,72.29718415511493,77.37510775862069,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,endpoint,final_wrong,195,216,216,90.27777777777779,86.19009216589862,94.14419907712592,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,endpoint,final_correct,20,216,216,9.25925925925926,5.529416933531204,13.12366310160427,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,endpoint,final_abstention,1,216,216,0.4629629629629629,0.0,1.477832512315271,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,endpoint,opposite_endpoint,185,216,216,85.64814814814815,80.45454545454545,90.19673202614379,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,endpoint,mean_absolute_shift,17861.0,216,216,82.68981481481481,79.12932828418508,86.02998786759379,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,strong,final_wrong,93,108,108,86.11111111111111,79.12836438923395,92.18863774271844,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,strong,final_correct,13,108,108,12.037037037037036,6.194462184107289,18.51851851851852,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,strong,final_abstention,2,108,108,1.8518518518518516,0.0,4.83910115878484,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,strong,opposite_endpoint,0,108,108,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,strong,mean_absolute_shift,7650.0,108,108,70.83333333333333,65.65023545037431,75.21434294871794,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,moderate,final_wrong,65,77,77,84.4155844155844,75.29320800485142,92.3076923076923,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,moderate,final_correct,10,77,77,12.987012987012985,5.795031055900621,21.667168674698793,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,moderate,final_abstention,2,77,77,2.5974025974025974,0.0,6.666666666666667,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,moderate,opposite_endpoint,0,77,77,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,moderate,mean_absolute_shift,4620.0,77,77,60.0,55.21886140819964,64.27629076086956,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,near_threshold,final_wrong,3,4,4,75.0,0.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,near_threshold,final_correct,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,near_threshold,final_abstention,1,4,4,25.0,0.0,100.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,near_threshold,opposite_endpoint,0,4,4,0.0,0.0,0.0,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,near_threshold,mean_absolute_shift,205.0,4,4,51.25,10.0,65.0,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,all_decisive,final_wrong,27,147,147,18.367346938775512,12.142857142857142,24.648356807511735,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,all_decisive,final_correct,119,147,147,80.95238095238095,74.53355255145537,87.05152007426317,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,all_decisive,final_abstention,1,147,147,0.6802721088435374,0.0,2.272727272727273,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,all_decisive,opposite_endpoint,29,147,147,19.727891156462583,13.47517730496454,26.25068430656934,percent
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,all_decisive,mean_absolute_shift,9415.0,147,147,64.04761904761905,59.365284431137724,68.58139780405405,score_points
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,endpoint,final_wrong,16,46,46,34.78260869565217,21.27659574468085,48.93725575336517,percent
