cohort,model,label,input,targets,judgments,violation,no_violation,correct,correct_violation,correct_no_violation,accuracy_pct,accuracy_lower_95,accuracy_upper_95,violation_recall_pct,violation_recall_lower_95,violation_recall_upper_95,no_violation_recall_pct,no_violation_recall_lower_95,no_violation_recall_upper_95,abstention_pct,abstention_lower_95,abstention_upper_95,missing_pct,missing_lower_95,missing_upper_95,balanced_accuracy_pct,balanced_accuracy_lower_95,balanced_accuracy_upper_95
2013,openai/gpt-4.1-mini,GPT-4.1 mini,summary,67,64,49,18,46,44,2,68.65671641791045,56.92307692307692,79.1044776119403,89.79591836734694,80.0,97.82608695652173,11.11111111111111,0.0,28.571428571428573,8.955223880597014,2.9411764705882355,16.417910447761194,0.0,0.0,0.0,50.45351473922903,42.45129204265791,59.69764269344101
2013,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,67,64,49,18,52,44,8,77.61194029850746,67.16417910447761,86.95652173913044,89.79591836734694,80.43478260869566,97.82724329324698,44.44444444444444,21.73136645962733,68.75,10.447761194029852,4.223884976525821,18.181818181818183,0.0,0.0,0.0,67.12018140589569,54.84274554403759,79.47406045751633
2013,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,67,64,49,18,54,42,12,80.59701492537313,71.21212121212122,89.55223880597015,85.71428571428571,75.47169811320755,94.34224318658279,66.66666666666667,43.75,87.5,5.970149253731344,1.492537313432836,11.764705882352942,0.0,0.0,0.0,76.19047619047619,64.37865039632875,87.34006734006732
2013,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,67,64,49,18,65,49,16,97.01492537313433,92.42424242424242,100.0,100.0,100.0,100.0,88.88888888888889,71.42857142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44444444444444,85.71428571428572,100.0
2013,openai/gpt-5.6-sol,GPT-5.6-sol,summary,67,64,49,18,62,45,17,92.53731343283582,85.91549295774648,98.48484848484848,91.83673469387755,84.20753588516747,98.07692307692308,94.44444444444444,81.25,100.0,2.985074626865672,0.0,7.575757575757576,0.0,0.0,0.0,93.140589569161,85.66562499999999,98.91304347826087
2013,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,67,64,49,18,49,44,5,73.13432835820896,62.31884057971015,82.6086956521739,89.79591836734694,81.62887377173091,97.82608695652173,27.77777777777778,8.317307692307693,47.37468671679195,13.432835820895523,6.0606060606060606,21.53846153846154,0.0,0.0,0.0,58.786848072562364,48.118591934381406,69.60270950485457
2013,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,67,64,49,18,50,43,7,74.6268656716418,63.768115942028984,84.375,87.75510204081633,78.26086956521739,95.83333333333333,38.888888888888886,16.666666666666668,61.12179487179482,10.447761194029852,4.225352112676056,17.91044776119403,0.0,0.0,0.0,63.321995464852606,51.34450808625337,75.33368055555556
2013,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,67,64,49,18,52,49,3,77.61194029850746,67.63556985294117,86.76470588235294,100.0,100.0,100.0,16.666666666666668,0.0,35.294117647058826,1.492537313432836,0.0,4.6875,0.0,0.0,0.0,58.333333333333336,50.0,67.64705882352942
2013,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,67,64,49,18,50,47,3,74.6268656716418,63.07692307692308,84.84848484848484,95.91836734693878,89.36170212765957,100.0,16.666666666666668,0.0,35.714285714285715,5.970149253731344,1.4492753623188406,12.307692307692308,0.0,0.0,0.0,56.292517006802726,47.82608695652174,66.2805640490218
2013,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,67,64,49,18,44,41,3,65.67164179104478,54.411764705882355,75.75757575757575,83.6734693877551,73.21428571428571,93.02325581395348,16.666666666666668,0.0,35.714285714285715,19.402985074626866,10.447761194029852,29.23076923076923,0.0,0.0,0.0,50.17006802721089,41.0,60.58532807062218
2013,qwen/qwen3-235b-a22b,Qwen3-235B,summary,67,64,49,18,46,42,4,68.65671641791045,56.71641791044776,79.6875,85.71428571428571,74.0,95.74468085106383,22.22222222222222,5.2631578947368425,43.75,10.447761194029852,3.0303030303030303,19.696969696969695,0.0,0.0,0.0,53.96825396825396,43.55252525252526,65.49072526737967
2013,qwen/qwen3-32b,Qwen3-32B,full_record,67,64,49,18,47,43,4,70.14925373134328,58.8235294117647,80.2822236448997,87.75510204081633,78.04756097560976,95.9204081632653,22.22222222222222,5.2631578947368425,43.75,7.462686567164179,1.492537313432836,14.925373134328359,0.0,0.0,0.0,54.98866213151928,44.77038183694531,66.3874299719888
2013,qwen/qwen3-32b,Qwen3-32B,summary,67,64,49,18,46,44,2,68.65671641791045,56.06060606060606,79.6875,89.79591836734694,78.42710997442455,98.0,11.11111111111111,0.0,27.77777777777778,7.462686567164179,1.5384615384615385,14.290890269151111,0.0,0.0,0.0,50.45351473922903,42.30002470355732,60.45918367346939
2014,openai/gpt-4o-mini,GPT-4o mini,full_record,67,62,48,19,49,47,2,73.13432835820896,61.76470588235294,83.82352941176471,97.91666666666667,92.72616407982262,100.0,10.526315789473685,0.0,26.666666666666668,2.985074626865672,0.0,7.575757575757576,0.0,0.0,0.0,54.22149122807018,48.0,62.5
2014,openai/gpt-4o-mini,GPT-4o mini,summary,67,62,48,19,47,47,0,70.14925373134328,58.208955223880594,80.59701492537313,97.91666666666667,93.61702127659575,100.0,0.0,0.0,0.0,2.985074626865672,0.0,7.352941176470588,0.0,0.0,0.0,48.958333333333336,46.808510638297875,50.0
2014,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,67,62,48,19,50,43,7,74.6268656716418,63.23529411764706,85.5072463768116,89.58333333333333,79.54399766899768,97.61904761904762,36.8421052631579,13.628787878787879,61.53846153846154,8.955223880597014,2.8975155279503104,16.672535211267576,0.0,0.0,0.0,63.21271929824562,50.16571388664413,76.635872297637
2014,openai/gpt-4.1-mini,GPT-4.1 mini,summary,67,62,48,19,51,47,4,76.11940298507463,65.15151515151516,86.15909090909089,97.91666666666667,93.18181818181819,100.0,21.05263157894737,0.0,45.0,2.985074626865672,0.0,7.462686567164179,0.0,0.0,0.0,59.48464912280702,49.01911764705883,71.50267857142856
2014,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,67,62,48,19,55,47,8,82.08955223880596,71.875,90.0,97.91666666666667,93.01910299003322,100.0,42.10526315789474,18.181818181818183,65.00543478260866,2.985074626865672,0.0,7.575757575757576,0.0,0.0,0.0,70.01096491228071,57.84313725490196,81.48194444444444
2014,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,67,62,48,19,53,46,7,79.1044776119403,67.6923076923077,88.73239436619718,95.83333333333333,89.18772032902469,100.0,36.8421052631579,13.333333333333334,61.53846153846154,5.970149253731344,1.4285714285714286,11.944821347806398,0.0,0.0,0.0,66.33771929824562,53.95877896613191,79.07738095238093
2014,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,67,62,48,19,61,47,14,91.04477611940298,83.07692307692308,97.05882352941177,97.91666666666667,93.32954545454545,100.0,73.6842105263158,52.38095238095238,92.3076923076923,1.492537313432836,0.0,4.6875,0.0,0.0,0.0,85.80043859649123,74.80666035353535,95.23826173826174
2014,openai/gpt-5.6-sol,GPT-5.6-sol,summary,67,62,48,19,59,44,15,88.05970149253731,79.71014492753623,95.45454545454545,91.66666666666667,82.60597826086956,98.0,78.94736842105263,58.32236842105264,95.23809523809524,2.985074626865672,0.0,7.462686567164179,0.0,0.0,0.0,85.30701754385964,74.42751379728092,94.78076727642276
2014,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,67,62,48,19,55,48,7,82.08955223880596,71.875,90.9090909090909,100.0,100.0,100.0,36.8421052631579,13.333333333333334,60.0,5.970149253731344,1.4285714285714286,12.121212121212121,0.0,0.0,0.0,68.42105263157895,56.666666666666664,80.0
2014,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,67,62,48,19,52,46,6,77.61194029850746,67.14285714285714,87.14285714285714,95.83333333333333,88.88888888888889,100.0,31.57894736842105,8.333333333333334,56.006249999999966,4.477611940298507,0.0,10.447761194029852,0.0,0.0,0.0,63.70614035087719,51.56587723741979,76.47132352941176
2014,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,67,62,48,19,49,48,1,73.13432835820896,62.121212121212125,83.07692307692308,100.0,100.0,100.0,5.2631578947368425,0.0,15.789473684210526,8.955223880597014,2.898550724637681,15.874741200828149,0.0,0.0,0.0,52.631578947368425,50.0,57.89473684210526
2014,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,67,62,48,19,53,48,5,79.1044776119403,68.18017127799737,88.23529411764706,100.0,100.0,100.0,26.31578947368421,5.256578947368422,50.0,1.492537313432836,0.0,4.6875,0.0,0.0,0.0,63.1578947368421,52.62828947368421,75.0
2014,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,67,62,48,19,53,46,7,79.1044776119403,68.6545842217484,88.23529411764706,95.83333333333333,89.79591836734694,100.0,36.8421052631579,13.312500000000002,60.02173913043466,4.477611940298507,0.0,10.144927536231885,0.0,0.0,0.0,66.33771929824562,53.5922181372549,78.50689935064935
2014,qwen/qwen3-235b-a22b,Qwen3-235B,summary,67,62,48,19,49,45,4,73.13432835820896,61.19402985074627,83.33955223880594,93.75,85.71428571428571,100.0,21.05263157894737,0.0,45.0,7.462686567164179,1.5384615384615385,14.498081841432196,0.0,0.0,0.0,57.401315789473685,46.875,69.65758399209486
2014,qwen/qwen3-32b,Qwen3-32B,full_record,67,62,48,19,50,47,3,74.6268656716418,63.07692307692308,84.85413839891449,97.91666666666667,92.6806684733514,100.0,15.789473684210526,0.0,37.5,7.462686567164179,1.5151515151515151,14.492753623188406,0.0,0.0,0.0,56.853070175438596,47.916666666666664,67.85714285714286
2014,qwen/qwen3-32b,Qwen3-32B,summary,67,62,48,19,46,46,0,68.65671641791045,56.71641791044776,79.41865808823525,95.83333333333333,89.1304347826087,100.0,0.0,0.0,0.0,10.447761194029852,2.983977172958736,20.0,0.0,0.0,0.0,47.916666666666664,44.56521739130435,50.0
2015,openai/gpt-4o-mini,GPT-4o mini,full_record,68,64,47,21,47,42,5,69.11764705882354,57.74221084080239,80.3030303030303,89.36170212765957,80.38235294117646,97.77898550724636,23.80952380952381,6.666666666666667,43.47826086956522,10.294117647058824,4.285714285714286,18.181818181818183,0.0,0.0,0.0,56.58561296859169,46.65277536546534,67.26395484860716
2015,openai/gpt-4o-mini,GPT-4o mini,summary,68,64,47,21,47,44,3,69.11764705882354,58.208955223880594,80.3030303030303,93.61702127659575,86.27450980392157,100.0,14.285714285714286,0.0,31.57894736842105,2.9411764705882355,0.0,7.462686567164179,0.0,0.0,0.0,53.95136778115502,46.22460087082729,63.39356203007519
2015,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,68,64,47,21,42,34,8,61.76470588235294,50.0,74.24242424242425,72.34042553191489,58.69565217391305,85.71428571428571,38.095238095238095,18.181818181818183,60.869565217391305,16.176470588235293,7.575757575757576,25.008802816901362,0.0,0.0,0.0,55.217831813576495,42.59176587301587,68.31093974459036
2015,openai/gpt-4.1-mini,GPT-4.1 mini,summary,68,64,47,21,43,39,4,63.23529411764706,51.470588235294116,74.65669014084503,82.97872340425532,71.99347826086957,92.31132075471696,19.047619047619047,4.545454545454546,37.5,8.823529411764707,2.9411764705882355,15.947890025575415,0.0,0.0,0.0,51.013171225937185,41.38782051282051,61.90994565994563
2015,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,68,64,47,21,50,41,9,73.52941176470588,63.00978473581213,83.58208955223881,87.23404255319149,77.35849056603773,95.83333333333333,42.857142857142854,22.22222222222222,66.66666666666667,7.352941176470588,1.5151515151515151,13.70231822971547,0.0,0.0,0.0,65.04559270516717,53.53195223872236,77.03014059252494
2015,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,68,64,47,21,49,42,7,72.05882352941177,61.535714285714285,82.85714285714286,89.36170212765957,79.54399766899768,97.67441860465117,33.333333333333336,14.285714285714286,55.0,7.352941176470588,1.492537313432836,13.636363636363637,0.0,0.0,0.0,61.34751773049645,51.371816708272654,72.69259545923633
2015,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,68,64,47,21,57,45,12,83.82352941176471,73.43254841549296,92.95774647887323,95.74468085106383,86.65909090909092,100.0,57.142857142857146,35.0,78.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,76.44376899696049,64.3784258543943,88.09873949579831
2015,openai/gpt-5.6-sol,GPT-5.6-sol,summary,68,64,47,21,56,45,11,82.3529411764706,73.52941176470588,91.04477611940298,95.74468085106383,89.12439613526571,100.0,52.38095238095238,31.57894736842105,75.0,5.882352941176471,1.4492753623188406,11.764705882352942,0.0,0.0,0.0,74.0628166160081,63.04347826086957,85.36545868347339
2015,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,68,64,47,21,52,42,10,76.47058823529412,66.19666528583265,86.11217948717949,89.36170212765957,80.0,97.61904761904762,47.61904761904762,26.31578947368421,69.23076923076923,2.9411764705882355,0.0,7.352941176470588,0.0,0.0,0.0,68.4903748733536,56.91764069264069,79.76190476190476
2015,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,68,64,47,21,45,36,9,66.17647058823529,55.88235294117647,77.46478873239437,76.59574468085107,65.11627906976744,88.0952380952381,42.857142857142854,22.22222222222222,64.71323529411761,14.705882352941176,7.246376811594203,23.18840579710145,0.0,0.0,0.0,59.72644376899696,47.764465786314524,71.94451754385965
2015,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,68,64,47,21,45,43,2,66.17647058823529,54.411764705882355,77.94117647058823,91.48936170212765,82.6086956521739,98.03921568627452,9.523809523809524,0.0,24.00344827586205,10.294117647058824,4.285714285714286,17.91044776119403,0.0,0.0,0.0,50.506585612968586,43.18181818181818,59.15073529411764
2015,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,68,64,47,21,47,40,7,69.11764705882354,58.46153846153846,79.71014492753623,85.1063829787234,75.0,93.87755102040816,33.333333333333336,13.636363636363637,55.0,7.352941176470588,1.5151515151515151,13.846153846153847,0.0,0.0,0.0,59.219858156028366,48.677988038727406,70.63492063492063
2015,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,68,64,47,21,46,39,7,67.6470588235294,56.917910447761194,79.1044776119403,82.97872340425532,72.54380475594493,93.47826086956522,33.333333333333336,14.273399014778327,54.55681818181812,13.235294117647058,5.797101449275362,21.428571428571427,0.0,0.0,0.0,58.156028368794324,47.32608384262796,70.40175934274345
2015,qwen/qwen3-235b-a22b,Qwen3-235B,summary,68,64,47,21,43,38,5,63.23529411764706,52.17391304347826,75.0,80.85106382978724,69.56521739130434,91.4937943262411,23.80952380952381,6.666666666666667,43.48505434782605,14.705882352941176,7.246376811594203,23.18840579710145,0.0,0.0,0.0,52.33029381965552,42.15222953216374,64.3280903163152
2015,qwen/qwen3-32b,Qwen3-32B,full_record,68,64,47,21,50,42,8,73.52941176470588,63.23529411764706,83.33333333333333,89.36170212765957,80.0,97.77777777777777,38.095238095238095,18.181818181818183,60.0,7.352941176470588,1.492537313432836,13.847222222222216,0.0,0.0,0.0,63.72847011144883,53.001580037049145,75.0
2015,qwen/qwen3-32b,Qwen3-32B,summary,68,64,47,21,43,40,3,63.23529411764706,51.56131628787879,74.28571428571429,85.1063829787234,74.41711389385809,94.23349056603772,14.285714285714286,0.0,31.57894736842105,16.176470588235293,7.995312500000001,25.71536796536796,0.0,0.0,0.0,49.69604863221885,41.109671125975474,59.63546720473983
2016,openai/gpt-4o-mini,GPT-4o mini,full_record,68,64,39,29,37,34,3,54.411764705882355,42.64705882352941,66.17647058823529,87.17948717948718,76.19047619047619,97.05882352941177,10.344827586206897,0.0,21.875,13.235294117647058,5.882352941176471,21.73913043478261,0.0,0.0,0.0,48.762157382847036,41.46335678252418,56.067794850498316
2016,openai/gpt-4o-mini,GPT-4o mini,summary,68,64,39,29,38,36,2,55.88235294117647,44.11764705882353,67.64819004524885,92.3076923076923,83.72093023255815,100.0,6.896551724137931,0.0,16.666666666666668,1.4705882352941178,0.0,4.70920138888877,0.0,0.0,0.0,49.60212201591512,43.51851851851852,55.882651841224295
2016,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,68,64,39,29,44,35,9,64.70588235294117,52.94117647058823,76.47058823529412,89.74358974358974,78.78626692456479,97.6204318936877,31.03448275862069,15.378787878787879,48.38709677419355,10.294117647058824,3.125,17.391304347826086,0.0,0.0,0.0,60.38903625110521,50.766065830721,70.35087719298245
2016,openai/gpt-4.1-mini,GPT-4.1 mini,summary,68,64,39,29,41,35,6,60.294117647058826,48.5703781512605,72.05882352941177,89.74358974358974,79.54545454545455,97.61904761904762,20.689655172413794,4.7564935064935066,37.5,2.9411764705882355,0.0,7.462686567164179,0.0,0.0,0.0,55.216622458001765,45.951530612244895,65.17809139784946
2016,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,68,64,39,29,49,38,11,72.05882352941177,61.53846153846154,82.6086956521739,97.43589743589743,91.66666666666667,100.0,37.93103448275862,20.0,57.142857142857146,2.9411764705882355,0.0,7.462686567164179,0.0,0.0,0.0,67.68346595932803,58.51081273377785,77.29022366522365
2016,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,68,64,39,29,43,34,9,63.23529411764706,52.09892165492958,74.28571428571429,87.17948717948718,76.3157894736842,97.14484126984125,31.03448275862069,13.88888888888889,50.0,5.882352941176471,1.4492753623188406,11.598465473145756,0.0,0.0,0.0,59.10698496905394,48.88880445795339,69.58870207416719
2016,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,68,64,39,29,52,36,16,76.47058823529412,66.66666666666667,86.56716417910448,92.3076923076923,83.71974371143807,100.0,55.172413793103445,36.36363636363637,72.00232558139534,4.411764705882353,0.0,9.859154929577464,0.0,0.0,0.0,73.74005305039788,63.55574324324324,83.46368577075097
2016,openai/gpt-5.6-sol,GPT-5.6-sol,summary,68,64,39,29,52,37,15,76.47058823529412,66.66666666666667,86.15384615384616,94.87179487179488,87.5,100.0,51.724137931034484,33.333333333333336,69.56521739130434,4.411764705882353,0.0,8.826821773485497,0.0,0.0,0.0,73.29796640141468,63.32945736434109,82.8125
2016,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,68,64,39,29,44,36,8,64.70588235294117,52.94117647058823,75.71428571428571,92.3076923076923,82.05128205128206,100.0,27.586206896551722,10.714285714285714,44.44444444444444,13.235294117647058,5.882352941176471,21.431318681318665,0.0,0.0,0.0,59.94694960212202,49.81995320855615,69.30226002549269
2016,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,68,64,39,29,47,37,10,69.11764705882354,58.46153846153846,79.71014492753623,94.87179487179488,86.66666666666667,100.0,34.48275862068966,18.181818181818183,50.0,8.823529411764707,2.9411764705882355,15.492957746478874,0.0,0.0,0.0,64.67727674624227,55.825330371383004,73.91304347826087
2016,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,68,64,39,29,42,39,3,61.76470588235294,49.274821544451655,73.52941176470588,100.0,100.0,100.0,10.344827586206897,0.0,23.076923076923077,5.882352941176471,1.4492753623188406,11.764705882352942,0.0,0.0,0.0,55.172413793103445,50.0,61.53846153846154
2016,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,68,64,39,29,39,34,5,57.35294117647059,46.265786452353616,69.11764705882354,87.17948717948718,75.67567567567568,97.29729729729729,17.24137931034483,4.3478260869565215,30.56089743589741,8.823529411764707,2.898550724637681,16.176470588235293,0.0,0.0,0.0,52.210433244916004,43.75,61.05330267558527
2016,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,68,64,39,29,39,34,5,57.35294117647059,46.476321698305775,68.18181818181819,87.17948717948718,76.91860465116278,96.875,17.24137931034483,4.0,31.03448275862069,17.647058823529413,9.090909090909092,26.028886241810593,0.0,0.0,0.0,52.210433244916004,44.09332283570088,60.71476488627652
2016,qwen/qwen3-235b-a22b,Qwen3-235B,summary,68,64,39,29,36,34,2,52.94117647058823,40.57268007787152,64.70588235294117,87.17948717948718,75.75757575757575,97.22222222222223,6.896551724137931,0.0,17.857142857142858,17.647058823529413,9.090909090909092,26.39093137254901,0.0,0.0,0.0,47.03801945181256,40.12550234653145,54.37281534005792
2016,qwen/qwen3-32b,Qwen3-32B,full_record,68,64,39,29,40,37,3,58.8235294117647,46.96969696969697,70.58823529411765,94.87179487179488,87.17741935483872,100.0,10.344827586206897,0.0,22.22222222222222,7.352941176470588,1.492537313432836,13.846153846153847,0.0,0.0,0.0,52.60831122900089,46.64540495503993,59.459580115830114
2016,qwen/qwen3-32b,Qwen3-32B,summary,68,64,39,29,38,37,1,55.88235294117647,43.28358208955224,68.18181818181819,94.87179487179488,86.66666666666667,100.0,3.4482758620689653,0.0,12.0,8.823529411764707,2.985074626865672,15.387323943661958,0.0,0.0,0.0,49.16003536693192,44.49195906432749,54.48863636363635
2017,openai/gpt-4o-mini,GPT-4o mini,full_record,67,65,42,25,45,38,7,67.16417910447761,55.88235294117647,77.94916879795392,90.47619047619048,80.95238095238095,97.77898550724636,28.0,10.714285714285714,45.45454545454545,5.970149253731344,1.4705882352941178,11.769095697980662,0.0,0.0,0.0,59.23809523809524,50.254651162790694,68.45287698412697
2017,openai/gpt-4o-mini,GPT-4o mini,summary,67,65,42,25,41,39,2,61.19402985074627,49.27536231884058,72.72727272727273,92.85714285714286,84.20753588516747,100.0,8.0,0.0,20.0,10.447761194029852,3.0303030303030303,18.181818181818183,0.0,0.0,0.0,50.42857142857143,44.18604651162791,57.3349217264053
2017,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,67,65,42,25,43,35,8,64.17910447761194,52.23880597014925,75.00961538461533,83.33333333333333,71.05263157894737,93.87755102040816,32.0,14.285714285714286,50.0,11.940298507462687,4.545454545454546,19.725352112676017,0.0,0.0,0.0,57.666666666666664,46.92812150055991,68.48137324691218
2017,openai/gpt-4.1-mini,GPT-4.1 mini,summary,67,65,42,25,43,39,4,64.17910447761194,52.94117647058823,75.3928571428571,92.85714285714286,84.61111111111111,100.0,16.0,3.5714285714285716,30.76923076923077,7.462686567164179,1.492537313432836,13.846153846153847,0.0,0.0,0.0,54.42857142857143,46.59090909090909,62.88508064516129
2017,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,67,65,42,25,49,42,7,73.13432835820896,62.31884057971015,83.33333333333333,100.0,100.0,100.0,28.0,10.714285714285714,45.45454545454545,2.985074626865672,0.0,7.3556848112379125,0.0,0.0,0.0,64.0,55.357142857142854,72.72727272727272
2017,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,67,65,42,25,49,40,9,73.13432835820896,62.31884057971015,82.3529411764706,95.23809523809524,87.5,100.0,36.0,17.391304347826086,52.63157894736842,1.492537313432836,0.0,4.615384615384615,0.0,0.0,0.0,65.61904761904762,55.76767676767677,75.0
2017,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,67,65,42,25,51,42,9,76.11940298507463,65.67164179104478,85.07462686567165,100.0,100.0,100.0,36.0,17.391304347826086,53.57142857142857,2.985074626865672,0.0,7.575757575757576,0.0,0.0,0.0,68.0,58.69565217391305,76.78571428571428
2017,openai/gpt-5.6-sol,GPT-5.6-sol,summary,67,65,42,25,55,42,13,82.08955223880596,72.46376811594203,90.00352112676055,100.0,100.0,100.0,52.0,31.818181818181817,70.0,4.477611940298507,0.0,10.144927536231885,0.0,0.0,0.0,76.0,65.9090909090909,85.0
2017,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,67,65,42,25,42,35,7,62.6865671641791,49.982394366197184,74.24242424242425,83.33333333333333,70.7201713909031,94.5945945945946,28.0,11.11111111111111,46.666666666666664,13.432835820895523,4.615384615384615,23.529411764705884,0.0,0.0,0.0,55.666666666666664,45.24235787636241,66.11144986449865
2017,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,67,65,42,25,45,37,8,67.16417910447761,55.072463768115945,77.94916879795392,88.0952380952381,77.77777777777777,97.5,32.0,13.789184952978056,50.0,8.955223880597014,2.9411764705882355,16.666666666666668,0.0,0.0,0.0,60.04761904761905,49.99744897959184,70.49663189139292
2017,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,67,65,42,25,42,41,1,62.6865671641791,50.74572788232749,73.91304347826087,97.61904761904762,92.10526315789474,100.0,4.0,0.0,13.34090909090905,5.970149253731344,1.4492753623188406,11.940298507462687,0.0,0.0,0.0,50.80952380952381,46.59090909090909,55.88529411764704
2017,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,67,65,42,25,44,41,3,65.67164179104478,53.73134328358209,76.92307692307692,97.61904761904762,91.88626126126125,100.0,12.0,0.0,25.929951690821234,4.477611940298507,0.0,10.447761194029852,0.0,0.0,0.0,54.80952380952381,48.75,62.06959300305054
2017,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,67,65,42,25,41,36,5,61.19402985074627,49.274821544451655,73.13432835820896,85.71428571428571,74.98670212765957,95.23809523809524,20.0,5.2631578947368425,36.84697855750485,14.925373134328359,7.462686567164179,23.529411764705884,0.0,0.0,0.0,52.857142857142854,43.66448432760364,62.36819188563375
2017,qwen/qwen3-235b-a22b,Qwen3-235B,summary,67,65,42,25,41,38,3,61.19402985074627,49.27536231884058,73.13432835820896,90.47619047619048,80.84367612293144,97.77777777777777,12.0,0.0,26.08695652173913,17.91044776119403,8.951931518876206,28.35820895522388,0.0,0.0,0.0,51.23809523809524,43.649949341438706,59.240791062801925
2017,qwen/qwen3-32b,Qwen3-32B,full_record,67,65,42,25,41,38,3,61.19402985074627,50.0,72.72727272727273,90.47619047619048,80.48780487804878,97.82608695652173,12.0,0.0,25.929951690821234,8.955223880597014,2.9411764705882355,16.666666666666668,0.0,0.0,0.0,51.23809523809524,43.87712387280494,59.71139512962367
2017,qwen/qwen3-32b,Qwen3-32B,summary,67,65,42,25,44,39,5,65.67164179104478,53.73134328358209,76.9285714285714,92.85714285714286,84.0909090909091,100.0,20.0,5.548245614035088,36.8421052631579,10.447761194029852,3.076923076923077,18.181818181818183,0.0,0.0,0.0,56.42857142857143,47.82608695652174,65.9593347265761
2018,openai/gpt-4o-mini,GPT-4o mini,full_record,68,66,44,24,46,41,5,67.6470588235294,55.88235294117647,78.78787878787878,93.18181818181819,85.1063829787234,100.0,20.833333333333332,4.761904761904762,38.46153846153846,7.352941176470588,1.492537313432836,13.432835820895523,0.0,0.0,0.0,57.00757575757576,48.61702127659574,65.95441595441596
2018,openai/gpt-4o-mini,GPT-4o mini,summary,68,66,44,24,45,43,2,66.17647058823529,54.411764705882355,77.94916879795392,97.72727272727273,92.85714285714286,100.0,8.333333333333334,0.0,21.05263157894737,2.9411764705882355,0.0,7.352941176470588,0.0,0.0,0.0,53.03030303030303,47.87234042553192,59.4657738095238
2018,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,68,66,44,24,39,36,3,57.35294117647059,45.588235294117645,69.1288363171355,81.81818181818181,69.99418604651163,92.3076923076923,12.5,0.0,27.28056426332284,19.11764705882353,10.141304347826088,28.985507246376812,0.0,0.0,0.0,47.15909090909091,39.302455357142854,55.953027950310556
2018,openai/gpt-4.1-mini,GPT-4.1 mini,summary,68,66,44,24,43,42,1,63.23529411764706,51.42757936507937,75.75757575757575,95.45454545454545,88.88888888888889,100.0,4.166666666666667,0.0,14.285714285714286,5.882352941176471,1.3888888888888888,11.764705882352942,0.0,0.0,0.0,49.81060606060606,45.19204545454546,55.357829670329664
2018,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,68,66,44,24,53,43,10,77.94117647058823,67.6470588235294,87.87878787878788,97.72727272727273,92.5,100.0,41.666666666666664,20.689655172413794,62.51157407407401,4.411764705882353,0.0,9.090909090909092,0.0,0.0,0.0,69.6969696969697,58.90847135955831,80.20987587108014
