model,label,mode,turn,cohort_sha256,rule,n,judgments,initial_correct_n,initial_correct_pct,final_correct_n,final_correct_pct,initial_abstention_n,initial_abstention_pct,final_abstention_n,final_abstention_pct,initial_failure_n,initial_failure_pct,final_failure_n,final_failure_pct,categorical_change_n,categorical_change_pct,strict_reversal_n,strict_reversal_pct,lost_correct_n,lost_correct_pct,gained_correct_n,gained_correct_pct,correct_to_wrong_n,correct_to_wrong_pct,wrong_to_correct_n,wrong_to_correct_pct,correct_to_abstention_n,correct_to_abstention_pct,abstention_to_correct_n,abstention_to_correct_pct,correct_to_failure_n,correct_to_failure_pct,failure_to_correct_n,failure_to_correct_pct,initial_exact_50_n,initial_exact_50_pct,final_exact_50_n,final_exact_50_pct,opposes_original_verdict_n,opposes_original_verdict_pct,initial_new_abstention_n,initial_new_abstention_pct,opposition_from_new_initial_abstention_n,opposition_from_new_initial_abstention_pct,accuracy_change_pp,initial_accuracy_pct,final_accuracy_pct,balanced_accuracy_change_pp,net_abstention_loss_n,categorical_change_lower_95,categorical_change_upper_95,strict_reversal_lower_95,strict_reversal_upper_95,opposes_original_verdict_lower_95,opposes_original_verdict_upper_95,accuracy_change_lower_95,accuracy_change_upper_95
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_violation,5094,695,3942,77.3851590106007,1199,23.53749509226541,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,5015,98.44915586965057,3879,76.14840989399293,1136,22.300745975657637,3879,76.14840989399293,1136,22.300745975657637,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,0,0.0,0,0.0,-53.8476639183353,77.3851590106007,23.53749509226541,-27.21119587279045,0,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,-60.17857466507574,-47.60522677879336
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_violation,5094,695,3942,77.3851590106007,1201,23.57675696898312,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,5017,98.48841774636827,3879,76.14840989399293,1138,22.340007852375344,3879,76.14840989399293,1138,22.340007852375344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,0,0.0,0,0.0,-53.80840204161758,77.3851590106007,23.57675696898312,-27.161180634539615,0,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,-60.202754723047114,-47.52775329870189
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_no_violation,5094,695,3942,77.3851590106007,1257,24.676089517078918,0,0.0,0,0.0,0,0.0,0,0.0,4943,97.03572830781312,4943,97.03572830781312,3814,74.87239890066745,1129,22.16332940714566,3814,74.87239890066745,1129,22.16332940714566,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4943,97.03572830781312,0,0.0,0,0.0,-52.70906949352179,77.3851590106007,24.676089517078918,-26.13181322617335,0,96.50383756883343,97.52506140032875,96.50383756883343,97.52506140032875,96.50383756883343,97.52506140032875,-59.0820759853192,-46.45671111577286
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_no_violation,5094,695,3942,77.3851590106007,1199,23.53749509226541,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,5015,98.44915586965057,3879,76.14840989399293,1136,22.300745975657637,3879,76.14840989399293,1136,22.300745975657637,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,0,0.0,0,0.0,-53.8476639183353,77.3851590106007,23.53749509226541,-27.21119587279045,0,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,-60.17857466507574,-47.60522677879336
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_no_violation,5094,695,3942,77.3851590106007,1201,23.57675696898312,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,5017,98.48841774636827,3879,76.14840989399293,1138,22.340007852375344,3879,76.14840989399293,1138,22.340007852375344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,0,0.0,0,0.0,-53.80840204161758,77.3851590106007,23.57675696898312,-27.161180634539615,0,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,-60.202754723047114,-47.52775329870189
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_40_60,5094,695,3942,77.3851590106007,1266,24.852767962308597,0,0.0,45,0.8833922261484098,0,0.0,0,0.0,4849,95.19042010208088,4804,94.30702787593248,3762,73.85159010600707,1086,21.319199057714957,3718,72.98782881821751,1086,21.319199057714957,44,0.8637612877895563,0,0.0,0,0.0,0,0.0,0,0.0,28,0.5496662740478995,4804,94.30702787593248,0,0.0,0,0.0,-52.532391048292105,77.3851590106007,24.852767962308597,-25.245795342436487,44,94.33212560386472,95.97177966994134,93.4493880895174,95.16129032258064,93.4493880895174,95.16129032258064,-58.6487028742068,-46.52828584558824
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_40_60,5094,695,3942,77.3851590106007,1469,28.83784844915587,0,0.0,39,0.7656065959952886,0,0.0,0,0.0,4510,88.53553199842952,4471,87.76992540243424,3488,68.47271299568119,1015,19.925402434236357,3456,67.84452296819788,1015,19.925402434236357,32,0.6281900274833137,0,0.0,0,0.0,0,0.0,0,0.0,21,0.4122497055359246,4471,87.76992540243424,0,0.0,0,0.0,-48.54731056144484,77.3851590106007,28.83784844915587,-23.38123040235266,32,87.30425321041403,89.6538251982389,86.53276215591632,88.8975405727929,86.53276215591632,88.8975405727929,-54.41279639634502,-42.94126804853914
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_40_60,5094,695,3942,77.3851590106007,1286,25.24538672948567,0,0.0,23,0.45151158225363175,0,0.0,0,0.0,4855,95.308205732234,4832,94.85669414998037,3754,73.69454259913624,1098,21.554770318021202,3734,73.30192383195917,1098,21.554770318021202,20,0.39261876717707106,0,0.0,0,0.0,0,0.0,0,0.0,15,0.2944640753828033,4832,94.85669414998037,0,0.0,0,0.0,-52.139772281115036,77.3851590106007,25.24538672948567,-25.325423057829944,20,94.57809303285174,95.98192064387122,94.10240953492361,95.56740150862953,94.10240953492361,95.56740150862953,-58.51677249411906,-46.036724998340915
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_45_55,5094,695,3942,77.3851590106007,1267,24.872398900667452,0,0.0,34,0.6674519042010209,0,0.0,0,0.0,4848,95.17078916372202,4814,94.503337259521,3761,73.83195916764821,1086,21.319199057714957,3728,73.18413820180605,1086,21.319199057714957,33,0.6478209658421673,0,0.0,0,0.0,0,0.0,0,0.0,28,0.5496662740478995,4814,94.503337259521,0,0.0,0,0.0,-52.512760109933254,77.3851590106007,24.872398900667452,-25.232383325269105,33,94.31812523058449,95.95221736034931,93.65075463925247,95.35543376337829,93.65075463925247,95.35543376337829,-58.609312139687276,-46.508679917279416
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_45_55,5094,695,3942,77.3851590106007,1472,28.896741264232432,0,0.0,33,0.6478209658421673,0,0.0,0,0.0,4508,88.49627012171182,4475,87.84844915586964,3486,68.43345111896349,1016,19.94503337259521,3459,67.90341578327444,1016,19.94503337259521,27,0.5300353356890459,0,0.0,0,0.0,0,0.0,0,0.0,21,0.4122497055359246,4475,87.84844915586964,0,0.0,0,0.0,-48.48841774636828,77.3851590106007,28.896741264232432,-23.294611943018367,27,87.27693624392708,89.61275884144996,86.62322338484687,88.97111174566913,86.62322338484687,88.97111174566913,-54.335354022038175,-42.88425707055258
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_45_55,5094,695,3942,77.3851590106007,1287,25.26501766784452,0,0.0,19,0.3729878288182175,0,0.0,0,0.0,4854,95.28857479387514,4835,94.91558696505693,3753,73.67491166077738,1098,21.554770318021202,3737,73.36081664703573,1098,21.554770318021202,16,0.3140950137416568,0,0.0,0,0.0,0,0.0,0,0.0,15,0.2944640753828033,4835,94.91558696505693,0,0.0,0,0.0,-52.120141342756185,77.3851590106007,25.26501766784452,-25.31201104066256,16,94.54425497497887,95.96004691122086,94.17695961664077,95.62648043907927,94.17695961664077,95.62648043907927,-58.48927410730562,-46.01678833240553
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_35_65,5094,695,3893,76.42324303101688,1259,24.715351393796624,79,1.5508441303494307,82,1.6097369454259913,0,0.0,0,0.0,4847,95.15115822536318,4692,92.10836277974087,3714,72.9093050647821,1080,21.20141342756184,3641,71.4762465645858,1051,20.632116215155083,73,1.4330585001963094,29,0.569297212406753,0,0.0,0,0.0,0,0.0,28,0.5496662740478995,4768,93.60031409501374,79,1.5508441303494307,76,1.49195131527287,-51.70789163722026,76.42324303101688,24.715351393796624,-24.357813766581412,44,94.31188667609777,95.92971320628556,90.84234264335741,93.31643115860517,92.73376300709562,94.46833886894905,-57.93942359269268,-45.601939073613195
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_35_65,5094,695,3893,76.42324303101688,1466,28.77895563407931,79,1.5508441303494307,47,0.922654102866117,0,0.0,0,0.0,4513,88.59442481350608,4395,86.27797408716137,3444,67.60895170789163,1017,19.964664310954063,3409,66.92186886533176,986,19.356105221829605,35,0.6870828425598744,31,0.6085590891244601,0,0.0,0,0.0,0,0.0,21,0.4122497055359246,4466,87.67177071063996,79,1.5508441303494307,71,1.3937966234786023,-47.64428739693757,76.42324303101688,28.77895563407931,-22.32364473824769,4,87.36630918136763,89.69582304064676,84.80860901778368,87.66947005131793,86.44778739702673,88.80362062180244,-53.46287850019303,-41.89418070136509
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_35_65,5094,695,3893,76.42324303101688,1286,25.24538672948567,79,1.5508441303494307,30,0.5889281507656066,0,0.0,0,0.0,4856,95.32783667059286,4751,93.26658814291324,3707,72.77188849627012,1100,21.594032194738908,3683,72.30074597565763,1068,20.965842167255595,24,0.4711425206124853,32,0.6281900274833137,0,0.0,0,0.0,0,0.0,15,0.2944640753828033,4826,94.73890851982725,79,1.5508441303494307,75,1.4723203769140165,-51.17785630153121,76.42324303101688,25.24538672948567,-24.18121893439069,-8,94.60847289698914,96.00325405479079,92.12178817476666,94.41986898587227,93.9670168310062,95.4821044396636,-57.49504771327635,-45.01448709586998
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_violation,5094,695,3942,77.3851590106007,1294,25.4024342363565,0,0.0,0,0.0,0,0.0,0,0.0,4820,94.62112288967413,4820,94.62112288967413,3734,73.30192383195917,1086,21.319199057714957,3734,73.30192383195917,1086,21.319199057714957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.5496662740478995,4820,94.62112288967413,0,0.0,0,0.0,-51.982724774244204,77.3851590106007,25.4024342363565,-24.87025886174979,0,93.75244697081617,95.452139138687,93.75244697081617,95.452139138687,93.75244697081617,95.452139138687,-58.03976158883108,-46.049726806831515
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_violation,5094,695,3942,77.3851590106007,1495,29.348252846486062,0,0.0,0,0.0,0,0.0,0,0.0,4487,88.08402041617589,4487,88.08402041617589,3467,68.06046329014526,1020,20.023557126030624,3467,68.06046329014526,1020,20.023557126030624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.4122497055359246,4487,88.08402041617589,0,0.0,0,0.0,-48.03690616411465,77.3851590106007,29.348252846486062,-22.91656193642036,0,86.85305517140985,89.20856649097088,86.85305517140985,89.20856649097088,86.85305517140985,89.20856649097088,-53.8736764016486,-42.32458224096626
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_violation,5094,695,3942,77.3851590106007,1303,25.57911268158618,0,0.0,0,0.0,0,0.0,0,0.0,4839,94.99411071849235,4839,94.99411071849235,3739,73.40007852375344,1100,21.594032194738908,3739,73.40007852375344,1100,21.594032194738908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.2944640753828033,4839,94.99411071849235,0,0.0,0,0.0,-51.806046329014535,77.3851590106007,25.57911268158618,-25.07422756206838,0,94.23975546193084,95.69743727050096,94.23975546193084,95.69743727050096,94.23975546193084,95.69743727050096,-58.138117702669724,-45.667341691957375
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_no_violation,5094,695,3942,77.3851590106007,1268,24.892029839026307,0,0.0,0,0.0,0,0.0,0,0.0,4848,95.17078916372202,4848,95.17078916372202,3761,73.83195916764821,1087,21.338829996073812,3761,73.83195916764821,1087,21.338829996073812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.5496662740478995,4848,95.17078916372202,0,0.0,0,0.0,-52.4931291715744,77.3851590106007,24.892029839026307,-25.19578010418565,0,94.31812523058449,95.95221736034931,94.31812523058449,95.95221736034931,94.31812523058449,95.95221736034931,-58.5755180797422,-46.46480446736543
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_no_violation,5094,695,3942,77.3851590106007,1478,29.01452689438555,0,0.0,0,0.0,0,0.0,0,0.0,4504,88.4177463682764,4504,88.4177463682764,3484,68.39418924224577,1020,20.023557126030624,3484,68.39418924224577,1020,20.023557126030624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.4122497055359246,4504,88.4177463682764,0,0.0,0,0.0,-48.370632116215155,77.3851590106007,29.01452689438555,-23.09818382043371,0,87.19427534559424,89.53399178783596,87.19427534559424,89.53399178783596,87.19427534559424,89.53399178783596,-54.1989762084646,-42.68027193671047
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_no_violation,5094,695,3942,77.3851590106007,1290,25.323910482921082,0,0.0,0,0.0,0,0.0,0,0.0,4852,95.24931291715744,4852,95.24931291715744,3752,73.65528072241854,1100,21.594032194738908,3752,73.65528072241854,1100,21.594032194738908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.2944640753828033,4852,95.24931291715744,0,0.0,0,0.0,-52.06124852767962,77.3851590106007,25.323910482921082,-25.225392581328276,0,94.52073403095365,95.92700628480169,94.52073403095365,95.92700628480169,94.52073403095365,95.92700628480169,-58.45398264670338,-45.977402234992
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,1,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_40_60,7764,875,5805,74.76816074188562,2128,27.408552292632663,0,0.0,24,0.3091190108191654,0,0.0,0,0.0,7341,94.55177743431221,7317,94.24265842349304,5506,70.9170530654302,1829,23.55744461617723,5488,70.68521380731582,1829,23.55744461617723,18,0.23183925811437403,0,0.0,0,0.0,0,0.0,0,0.0,8,0.10303967027305512,7317,94.24265842349304,0,0.0,0,0.0,-47.35960844925296,74.76816074188562,27.408552292632663,-19.148677680619475,18,93.72804701491116,95.34589835421612,93.42217752422475,95.048755434631,93.42217752422475,95.048755434631,-52.96469798570572,-41.58356511496866
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,2,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_40_60,7764,875,5805,74.76816074188562,2034,26.197836166924265,0,0.0,6,0.07727975270479134,0,0.0,0,0.0,7469,96.20041215868109,7463,96.1231324059763,5619,72.3724884080371,1848,23.802163833075735,5615,72.32096857290057,1848,23.802163833075735,4,0.05151983513652756,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7463,96.1231324059763,0,0.0,0,0.0,-48.57032457496136,74.76816074188562,26.197836166924265,-21.235661640391744,4,95.56089400557228,96.76713243528694,95.48535427014703,96.6972567617389,95.48535427014703,96.6972567617389,-54.14545095042008,-42.78192633637549
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,3,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_40_60,7764,875,5805,74.76816074188562,2050,26.403915507470376,0,0.0,4,0.05151983513652756,0,0.0,0,0.0,7531,96.99896960329727,7527,96.94744976816074,5642,72.66872746007213,1887,24.304482225656876,5640,72.64296754250387,1887,24.304482225656876,2,0.02575991756826378,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7527,96.94744976816074,0,0.0,0,0.0,-48.36424523441525,74.76816074188562,26.403915507470376,-21.288333375103687,2,96.51222281299145,97.50003983428935,96.45812391671323,97.46328358781201,96.45812391671323,97.46328358781201,-54.030634744357705,-42.4929244064317
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,1,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_45_55,7764,875,5805,74.76816074188562,2132,27.46007212776919,0,0.0,8,0.10303967027305512,0,0.0,0,0.0,7341,94.55177743431221,7333,94.44873776403915,5506,70.9170530654302,1833,23.608964451313756,5500,70.8397733127254,1833,23.608964451313756,6,0.07727975270479134,0,0.0,0,0.0,0,0.0,0,0.0,8,0.10303967027305512,7333,94.44873776403915,0,0.0,0,0.0,-47.308088614116436,74.76816074188562,27.46007212776919,-19.084879966375546,6,93.72804701491116,95.34589835421612,93.62833438791972,95.25637503426502,93.62833438791972,95.25637503426502,-52.8838436800389,-41.53297016338977
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,2,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_45_55,7764,875,5805,74.76816074188562,2037,26.23647604327666,0,0.0,2,0.02575991756826378,0,0.0,0,0.0,7468,96.18753219989696,7466,96.1617722823287,5618,72.35960844925296,1850,23.827923750643997,5616,72.3338485316847,1850,23.827923750643997,2,0.02575991756826378,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7466,96.1617722823287,0,0.0,0,0.0,-48.53168469860896,74.76816074188562,26.23647604327666,-21.19481023179261,2,95.5503465500925,96.75430438314905,95.52003472766697,96.71863228814125,95.52003472766697,96.71863228814125,-54.0942805867831,-42.74312255541069
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,3,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_45_55,7764,875,5805,74.76816074188562,2052,26.42967542503864,0,0.0,1,0.01287995878413189,0,0.0,0,0.0,7531,96.99896960329727,7530,96.98608964451314,5642,72.66872746007213,1889,24.330242143225142,5641,72.655847501288,1889,24.330242143225142,1,0.01287995878413189,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7530,96.98608964451314,0,0.0,0,0.0,-48.338485316846985,74.76816074188562,26.42967542503864,-21.270428272149346,1,96.51222281299145,97.50003983428935,96.50274163091484,97.48929459203298,96.50274163091484,97.48929459203298,-53.97993624423996,-42.44324110206503
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,1,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_35_65,7764,875,5612,72.28232869654818,2124,27.357032457496135,343,4.417825862957239,36,0.46367851622874806,0,0.0,0,0.0,7338,94.51313755795981,6975,89.83771251931994,5318,68.49562081401339,1830,23.57032457496136,5298,68.23802163833076,1677,21.59969088098918,20,0.2575991756826378,153,1.9706336939721794,0,0.0,0,0.0,0,0.0,8,0.10303967027305512,7305,94.08809891808346,343,4.417825862957239,330,4.250386398763524,-44.92529623905204,72.28232869654818,27.357032457496135,-17.02283907223793,-133,93.69728025824259,95.32292406981597,88.26856431195078,91.32739132151109,93.25896652540386,94.89389627311263,-50.36788602728205,-39.237247392163965
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,2,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_35_65,7764,875,5612,72.28232869654818,2033,26.184956208140132,343,4.417825862957239,8,0.10303967027305512,0,0.0,0,0.0,7474,96.26481195260175,7123,91.74394641937145,5430,69.93817619783617,1851,23.84080370942813,5425,69.87377640391551,1698,21.87017001545595,5,0.06439979392065945,153,1.9706336939721794,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7461,96.09737248840804,343,4.417825862957239,338,4.353426069036579,-46.09737248840804,72.28232869654818,26.184956208140132,-19.05497786924344,-148,95.62380269624411,96.8243050110154,90.24181429389316,93.07676272363824,95.4609987610829,96.67567272170098,-51.63102415116936,-40.30586172277619
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,3,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,band_35_65,7764,875,5612,72.28232869654818,2050,26.403915507470376,343,4.417825862957239,4,0.05151983513652756,0,0.0,0,0.0,7535,97.0504894384338,7188,92.58114374034002,5453,70.2344152498712,1891,24.356002060793404,5451,70.20865533230294,1737,22.372488408037093,2,0.02575991756826378,154,1.983513652756311,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7527,96.94744976816074,343,4.417825862957239,339,4.366306027820711,-45.87841318907779,72.28232869654818,26.403915507470376,-19.084703298310597,-152,96.56723250688532,97.56317248141124,91.19063902719569,93.91722094027406,96.45812391671323,97.46328358781201,-51.38824459186312,-39.98948047836358
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,1,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,binary_50_tie_violation,7764,875,5805,74.76816074188562,2139,27.550231839258114,0,0.0,0,0.0,0,0.0,0,0.0,7334,94.46161772282329,7334,94.46161772282329,5500,70.8397733127254,1834,23.62184441009789,5500,70.8397733127254,1834,23.62184441009789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.10303967027305512,7334,94.46161772282329,0,0.0,0,0.0,-47.21792890262751,74.76816074188562,27.550231839258114,-19.02221210603535,0,93.62834217991885,95.27097190533013,93.62834217991885,95.27097190533013,93.62834217991885,95.27097190533013,-52.80130203840145,-41.45456287088569
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,2,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,binary_50_tie_violation,7764,875,5805,74.76816074188562,2039,26.262235960844926,0,0.0,0,0.0,0,0.0,0,0.0,7466,96.1617722823287,7466,96.1617722823287,5616,72.3338485316847,1850,23.827923750643997,5616,72.3338485316847,1850,23.827923750643997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7466,96.1617722823287,0,0.0,0,0.0,-48.5059247810407,74.76816074188562,26.262235960844926,-21.16291137467065,0,95.52003472766697,96.71863228814125,95.52003472766697,96.71863228814125,95.52003472766697,96.71863228814125,-54.06902591242096,-42.69722540894436
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,3,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,binary_50_tie_violation,7764,875,5805,74.76816074188562,2053,26.44255538382277,0,0.0,0,0.0,0,0.0,0,0.0,7530,96.98608964451314,7530,96.98608964451314,5641,72.655847501288,1889,24.330242143225142,5641,72.655847501288,1889,24.330242143225142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7530,96.98608964451314,0,0.0,0,0.0,-48.32560535806286,74.76816074188562,26.44255538382277,-21.261475720672177,0,96.50274163091484,97.48929459203298,96.50274163091484,97.48929459203298,96.50274163091484,97.48929459203298,-53.979404685873,-42.44324110206503
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,1,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,binary_50_tie_no_violation,7764,875,5805,74.76816074188562,2133,27.472952086553324,0,0.0,0,0.0,0,0.0,0,0.0,7340,94.53889747552807,7340,94.53889747552807,5506,70.9170530654302,1834,23.62184441009789,5506,70.9170530654302,1834,23.62184441009789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.10303967027305512,7340,94.53889747552807,0,0.0,0,0.0,-47.2952086553323,74.76816074188562,27.472952086553324,-19.061933660730755,0,93.71617858417966,95.33179608013026,93.71617858417966,95.33179608013026,93.71617858417966,95.33179608013026,-52.875554758728875,-41.52021172319087
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,2,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,binary_50_tie_no_violation,7764,875,5805,74.76816074188562,2038,26.249356002060793,0,0.0,0,0.0,0,0.0,0,0.0,7467,96.17465224111282,7467,96.17465224111282,5617,72.34672849046883,1850,23.827923750643997,5617,72.34672849046883,1850,23.827923750643997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7467,96.17465224111282,0,0.0,0,0.0,-48.51880473982483,74.76816074188562,26.249356002060793,-21.171863926147818,0,95.53290245551327,96.74142591051401,95.53290245551327,96.74142591051401,95.53290245551327,96.74142591051401,-54.0942805867831,-42.717755206994084
deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,3,8283996f6ecee5f348d8a8d30294cd9327bf81c595cd8a31709fd1c9385ccb81,binary_50_tie_no_violation,7764,875,5805,74.76816074188562,2052,26.42967542503864,0,0.0,0,0.0,0,0.0,0,0.0,7531,96.99896960329727,7531,96.99896960329727,5642,72.66872746007213,1889,24.330242143225142,5642,72.66872746007213,1889,24.330242143225142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01287995878413189,7531,96.99896960329727,0,0.0,0,0.0,-48.338485316846985,74.76816074188562,26.42967542503864,-21.270428272149346,0,96.51222281299145,97.50003983428935,96.51222281299145,97.50003983428935,96.51222281299145,97.50003983428935,-53.97993624423996,-42.44324110206503
